"Policy","Rule_name","mean.wait","sd.wait","mean.OT","sd.OT","mean.Idle","sd.Idle","excess.wait.rate","extreme.wait.rate","excess.OT.rate","extreme.OT.rate"
"3,5,11,12,14,15,16;A","BBABABBBBBAABAAA",4.912233125,2.59136992933881,10.95841,13.1762375377427,34.00856,17.4292128519658,11.025625,0.54375,9.3,2.48
"3,5,11,13,14,15,16;A","BBABABBBBBABAAAA",4.84064666666667,2.58150095760357,11.1814916666667,13.245429727487,34.26102,17.4444389726748,10.828125,0.516875,9.61,2.58
"3,5,12,13,14,15,16;A","BBABABBBBBBAAAAA",4.81200614583333,2.67644822558746,11.4346716666667,13.3536712351643,34.5441633333333,17.4228119201286,10.78,0.51,9.89,2.68
"3,6,7,8,9,10,11;A","BBABBAAAAAABBBBB",6.67247208333333,3.8427794448088,7.43207,12.0640208571475,29.4511283333333,17.1024945795133,16.31,1.20625,6.27,1.81
"3,6,7,8,9,10,12;A","BBABBAAAAABABBBB",6.57253864583333,3.70360633394985,7.51090166666667,12.0880901642182,29.5565483333333,17.0972915641465,16.01875,1.14875,6.26,1.81
"3,6,7,8,9,10,13;A","BBABBAAAAABBABBB",6.47344114583333,3.59667819301761,7.618145,12.1090071403678,29.6990783333333,17.111319471928,15.723125,1.104375,6.31,1.83
"3,6,7,8,9,10,14;A","BBABBAAAAABBBABB",6.3728475,3.5136395542533,7.77715166666667,12.1301810511178,29.9210783333333,17.1509363049864,15.411875,1.0675,6.41,1.84
"3,6,7,8,9,10,15;A","BBABBAAAAABBBBAB",6.26115270833334,3.44444903404308,8.00675666666667,12.1438219789055,30.2792933333333,17.2568087232843,15.088125,1.038125,6.52,1.84
"3,6,7,8,9,10,16;A","BBABBAAAAABBBBBA",6.1327746875,3.37901594398709,8.389345,12.1235664136017,30.9844483333333,17.5604217192806,14.75625,1.0125,6.61,1.84
"3,6,7,8,9,11,12;A","BBABBAAAABAABBBB",6.48190010416667,3.61232789760925,7.594085,12.1290548566449,29.6620233333333,17.0911751445532,15.73375,1.09875,6.33,1.83
"3,6,7,8,9,11,13;A","BBABBAAAABABABBB",6.3789040625,3.48858874724367,7.69747166666667,12.1475974942015,29.7967466666667,17.1056137327339,15.42125,1.05375,6.38,1.84
"3,6,7,8,9,11,14;A","BBABBAAAABABBABB",6.27624520833333,3.39297730137264,7.85018166666667,12.1669263403334,30.0108616666667,17.1455790439157,15.088125,1.01625,6.48,1.85
"3,6,7,8,9,11,15;A","BBABBAAAABABBBAB",6.163075625,3.31272338858774,8.07451,12.1770481726488,30.3610683333333,17.2490856006811,14.755625,0.985625,6.59,1.85
"3,6,7,8,9,11,16;A","BBABBAAAABABBBBA",6.0343890625,3.23694965013714,8.45392,12.1549494638523,31.0612866666667,17.5460060003989,14.415625,0.958125,6.67,1.85
"3,6,7,8,9,12,13;A","BBABBAAAABBAABBB",6.29376395833333,3.42666649449702,7.81849,12.1883101485396,29.9455283333333,17.1178298951644,15.155625,1.02,6.53,1.85
"3,6,7,8,9,12,14;A","BBABBAAAABBABABB",6.1872340625,3.31374011389268,7.96266166666667,12.2051299918795,30.1478033333333,17.1549031789252,14.808125,0.98125,6.63,1.87
"3,6,7,8,9,12,15;A","BBABBAAAABBABBAB",6.07188208333333,3.21978144198936,8.17964666666667,12.2121951348979,30.486615,17.2532092400617,14.4725,0.95,6.73,1.87
"3,6,7,8,9,12,16;A","BBABBAAAABBABBBA",5.942445625,3.13201398109509,8.55146833333333,12.1882759605276,31.174835,17.5451634020379,14.125,0.92125,6.8,1.87
"3,6,7,8,9,13,14;A","BBABBAAAABBBAABB",6.10583697916667,3.27280779375477,8.14478,12.262566360653,30.3782,17.1706521910918,14.570625,0.94875,6.77,1.87
"3,6,7,8,9,13,15;A","BBABBAAAABBBABAB",5.9868503125,3.15946751622205,8.34943666666667,12.2630110084441,30.6979783333333,17.2624841539521,14.21375,0.915625,6.86,1.87
