"Policy","Rule_name","mean.wait","sd.wait","mean.OT","sd.OT","mean.Idle","sd.Idle","excess.wait.rate","extreme.wait.rate","excess.OT.rate","extreme.OT.rate"
"1,2,3,4,5,6,7,8,9,10,11,12,13,14;B","BBBBBBBBBBBBBBCC",5.33795375,2.25409959219193,4.56466333333333,9.42104621980069,31.3740433333333,17.8141868495337,12.1325,0.751875,3.31,0.87
"1,2,3,4,5,6,7,8,9,10,11,12,13,15;B","BBBBBBBBBBBBBCBC",5.22930333333333,2.16705515494022,4.75082333333333,9.49869907264946,31.7740183333333,17.8838971834926,11.8375,0.723125,3.47,0.88
"1,2,3,4,5,6,7,8,9,10,11,12,13,16;B","BBBBBBBBBBBBBCCB",5.10908270833333,2.15628357960051,5.24292666666667,9.55582476886865,33.192335,18.3159503230035,11.5575,0.693125,3.57,0.88
"1,2,3,4,5,6,7,8,9,10,11,12,14,15;B","BBBBBBBBBBBBCBBC",5.13477322916667,2.09190060811822,4.90088666666667,9.56820701276016,32.02784,17.904412259087,11.534375,0.69625,3.53,0.89
"1,2,3,4,5,6,7,8,9,10,11,12,14,16;B","BBBBBBBBBBBBCBCB",5.010085,2.06009689210151,5.37318833333333,9.61181358031787,33.374675,18.3208913238484,11.246875,0.665,3.62,0.89
"1,2,3,4,5,6,7,8,9,10,11,12,15,16;B","BBBBBBBBBBBBCCBB",4.92238010416667,2.04601792551074,5.69555833333333,9.70779025815465,33.8727933333333,18.3774928307369,10.99,0.6375,3.76,0.91
"1,2,3,4,5,6,7,8,9,10,11,13,14,15;B","BBBBBBBBBBBCBBBC",5.05907875,2.03531467904538,5.02908833333333,9.64333714210022,32.2303516666667,17.9112824262354,11.2925,0.66375,3.65,0.9
"1,2,3,4,5,6,7,8,9,10,11,13,14,16;B","BBBBBBBBBBBCBBCB",4.93148125,1.98433499992758,5.48617,9.6801602634366,33.5306383333333,18.31659606236,10.99625,0.631875,3.74,0.9
"1,2,3,4,5,6,7,8,9,10,11,13,15,16;B","BBBBBBBBBBBCBCBB",4.83592760416667,1.95158124540105,5.78828666666667,9.76506974776741,33.9982866666667,18.3735247763122,10.71625,0.60375,3.86,0.92
"1,2,3,4,5,6,7,8,9,10,11,14,15,16;B","BBBBBBBBBBBCCBBB",4.7696028125,1.94347130547738,6.02008,9.87068767203631,34.3152966666667,18.4108947321605,10.54,0.57375,3.98,0.95
"1,2,3,4,5,6,7,8,9,10,12,13,14,15;B","BBBBBBBBBBCBBBBC",4.99272791666667,1.99339488828374,5.14418666666667,9.74042224495062,32.382715,17.896071054633,11.1375,0.6325,3.75,0.94
"1,2,3,4,5,6,7,8,9,10,12,13,14,16;B","BBBBBBBBBBCBBBCB",4.8637534375,1.92591656241178,5.592405,9.77219688050667,33.66097,18.2995499507728,10.84,0.601875,3.84,0.94
"1,2,3,4,5,6,7,8,9,10,12,13,15,16;B","BBBBBBBBBBCBBCBB",4.7650378125,1.87712161908053,5.88654166666667,9.85148376398472,34.11665,18.3532069107555,10.549375,0.573125,3.96,0.96
