"Policy","Rule_name","mean.wait","sd.wait","mean.OT","sd.OT","mean.Idle","sd.Idle","excess.wait.rate","extreme.wait.rate","excess.OT.rate","extreme.OT.rate"
"7;A-2,3,4,5,6,8,9,11,12,13,14,15,16;B","CBBBBBABBCBBBBBB",5.53342916666667,2.87121473702327,7.99140833333333,11.7777586126352,32.6357466666667,17.1369607572638,12.924375,0.711875,6.19,1.79
"7;A-2,3,4,5,6,8,10,11,12,13,14,15,16;B","CBBBBBABCBBBBBBB",5.460649375,2.80643519863511,8.07071666666667,11.836453716992,32.731825,17.1102917783117,12.691875,0.68875,6.24,1.8
"7;A-2,3,4,5,6,9,10,11,12,13,14,15,16;B","CBBBBBACBBBBBBBB",5.37448572916667,2.72526661373348,8.12797,11.8941352052128,32.79968,17.0809993074241,12.376875,0.669375,6.32,1.83
"7;A-2,3,4,5,8,9,10,11,12,13,14,15,16;B","CBBBBCABBBBBBBBB",5.38541260416667,2.84592105281453,8.36760833333333,12.098889749749,33.06828,16.9051724446305,12.39375,0.666875,6.7,1.96
"7;A-2,3,4,6,8,9,10,11,12,13,14,15,16;B","CBBBCBABBBBBBBBB",5.42561791666667,2.99999488580493,8.48151333333333,12.2076706563672,33.19461,16.80135856979,12.565625,0.685625,6.88,2.05
"7;A-2,3,5,6,8,9,10,11,12,13,14,15,16;B","CBBCBBABBBBBBBBB",5.4837521875,3.14359332993033,8.59840833333333,12.3426907509526,33.3210333333333,16.6788081534199,12.781875,0.706875,7.22,2.16
"7;A-2,4,5,6,8,9,10,11,12,13,14,15,16;B","CBCBBBABBBBBBBBB",5.57360739583333,3.27740166101734,8.71704333333333,12.4756908661936,33.4511983333333,16.5236551928467,13.056875,0.759375,7.39,2.27
"7;A-3,4,5,6,8,9,10,11,12,13,14,15,16;B","CCBBBBABBBBBBBBB",5.70095,3.37324399388141,8.82150833333333,12.5891104173645,33.5639383333333,16.3656062674725,13.485625,0.81375,7.61,2.33
"8;A-1,2,3,4,5,6,7,9,10,11,12,13,14;B","BBBBBBBABBBBBBCC",6.32600010416667,3.11268537361799,5.44243,10.5376490320201,28.5220266666667,17.2471292798256,15.075625,1.038125,4.26,1.45
"8;A-1,2,3,4,5,6,7,9,10,11,12,13,15;B","BBBBBBBABBBBBCBC",6.202719375,3.02961810361024,5.60195166666667,10.5585598677977,28.85363,17.3368568545388,14.721875,0.98625,4.29,1.45
"8;A-1,2,3,4,5,6,7,9,10,11,12,13,16;B","BBBBBBBABBBBBCCB",6.0773590625,3.02086829579118,6.06505,10.5508053116599,30.211725,17.7818956360443,14.43625,0.944375,4.37,1.45
"8;A-1,2,3,4,5,6,7,9,10,11,12,14,15;B","BBBBBBBABBBBCBBC",6.10039166666667,2.95139901983895,5.74329833333333,10.6030595606688,29.10291,17.3870994846203,14.393125,0.9475,4.39,1.46
"8;A-1,2,3,4,5,6,7,9,10,11,12,14,16;B","BBBBBBBABBBBCBCB",5.96970197916667,2.92723060008889,6.17982833333333,10.5883461223021,30.375735,17.8125731799664,14.0875,0.905,4.47,1.46
"8;A-1,2,3,4,5,6,7,9,10,11,12,15,16;B","BBBBBBBABBBBCCBB",5.87416270833334,2.90900987607346,6.47130833333333,10.6413860679899,30.8266716666667,17.9096177538993,13.836875,0.87125,4.51,1.47
"8;A-1,2,3,4,5,6,7,9,10,11,13,14,15;B","BBBBBBBABBBCBBBC",6.00320239583333,2.87052766797223,5.85259666666667,10.6670387641364,29.2611816666667,17.408640725474,14.118125,0.911875,4.48,1.49
"8;A-1,2,3,4,5,6,7,9,10,11,13,14,16;B","BBBBBBBABBBCBBCB",5.8707621875,2.83328088568011,6.27851,10.6497352068964,30.5059983333333,17.8229611443576,13.801875,0.86875,4.56,1.49
"8;A-1,2,3,4,5,6,7,9,10,11,13,15,16;B","BBBBBBBABBBCBCBB",5.77015270833333,2.80227878010986,6.558,10.6963397115031,30.9372,17.921918165493,13.52875,0.833125,4.6,1.49
"8;A-1,2,3,4,5,6,7,9,10,11,14,15,16;B","BBBBBBBABBBCCBBB",5.68998322916667,2.7812294005967,6.75176,10.7723539229401,31.2188933333333,17.9541776231801,13.3125,0.794375,4.74,1.5
"8;A-1,2,3,4,5,6,7,9,10,12,13,14,15;B","BBBBBBBABBCBBBBC",5.91908677083333,2.7915149158473,5.968915,10.738620175288,29.4239166666667,17.3993029621135,13.81625,0.88125,4.55,1.5
"8;A-1,2,3,4,5,6,7,9,10,12,13,14,16;B","BBBBBBBABBCBBBCB",5.784899375,2.74050916599229,6.38788833333333,10.7169918641221,30.6407783333333,17.8138351565058,13.4975,0.835625,4.62,1.5
"8;A-1,2,3,4,5,6,7,9,10,12,13,15,16;B","BBBBBBBABBCBBCBB",5.68062395833333,2.69661982620869,6.65680166666667,10.7575322807204,31.0573166666667,17.9110351594886,13.22625,0.798125,4.65,1.5
"8;A-1,2,3,4,5,6,7,9,10,12,14,15,16;B","BBBBBBBABBCBCBBB",5.59401375,2.66190342441558,6.8403,10.8275507590585,31.32407,17.9425649513144,13.001875,0.75875,4.78,1.51
"8;A-1,2,3,4,5,6,7,9,10,13,14,15,16;B","BBBBBBBABBCCBBBB",5.5289490625,2.64024491841606,7.03088833333333,10.9257997507325,31.5571266666667,17.9295573364185,12.799375,0.72375,4.93,1.55
"8;A-1,2,3,4,5,6,7,9,11,12,13,14,15;B","BBBBBBBABCBBBBBC",5.8305975,2.7039362886777,6.04911,10.7874507391959,29.536815,17.3931940937083,13.518125,0.846875,4.58,1.51
"8;A-1,2,3,4,5,6,7,9,11,12,13,14,16;B","BBBBBBBABCBBBBCB",5.69513572916667,2.64026338598647,6.46118,10.7628047601093,30.7332866666667,17.8056352302103,13.19625,0.801875,4.65,1.51
"8;A-1,2,3,4,5,6,7,9,11,12,13,15,16;B","BBBBBBBABCBBBCBB",5.58872739583333,2.5845903996207,6.72444666666667,10.8020946012408,31.13996,17.9043714142346,12.918125,0.76375,4.68,1.51
"8;A-1,2,3,4,5,6,7,9,11,12,14,15,16;B","BBBBBBBABCBBCBBB",5.49934239583333,2.53780682554671,6.903915,10.8701887758758,31.39989,17.935105151283,12.681875,0.72375,4.81,1.52
"8;A-1,2,3,4,5,6,7,9,11,13,14,15,16;B","BBBBBBBABCBCBBBB",5.42624083333333,2.50270649637044,7.08428333333333,10.9601147301421,31.6199733333333,17.9236689160521,12.466875,0.688125,4.95,1.56
"8;A-1,2,3,4,5,6,7,9,12,13,14,15,16;B","BBBBBBBABCCBBBBB",5.36652833333333,2.48134284663768,7.22200833333333,11.0249711082439,31.78336,17.9018644592915,12.26125,0.66875,5.05,1.59
"8;A-1,2,3,4,5,6,7,10,11,12,13,14,15;B","BBBBBBBACBBBBBBC",5.74211739583333,2.60346790033494,6.12332666666667,10.8465994217682,29.6275166666667,17.3718936948899,13.233125,0.813125,4.64,1.55
"8;A-1,2,3,4,5,6,7,10,11,12,13,14,16;B","BBBBBBBACBBBBBCB",5.60604833333333,2.52696418971182,6.53128333333333,10.8198096852792,30.8142716666667,17.7823449779687,12.904375,0.7675,4.71,1.55
"8;A-1,2,3,4,5,6,7,10,11,12,13,15,16;B","BBBBBBBACBBBBCBB",5.49786989583333,2.45907914049258,6.79065833333333,10.8578495541071,31.2134183333333,17.8795029456389,12.625625,0.728125,4.74,1.55
"8;A-1,2,3,4,5,6,7,10,11,12,14,15,16;B","BBBBBBBACBBBCBBB",5.4060875,2.39979925744835,6.96613666666667,10.9230715873203,31.4671083333333,17.9120879764988,12.386875,0.6875,4.87,1.56
"8;A-1,2,3,4,5,6,7,10,11,13,14,15,16;B","BBBBBBBACBBCBBBB",5.32962395833333,2.35187040353172,7.141655,11.0087144047711,31.68197,17.9020600603856,12.155,0.6525,5.01,1.59
"8;A-1,2,3,4,5,6,7,10,12,13,14,15,16;B","BBBBBBBACBCBBBBB",5.26352635416667,2.31595044129117,7.27518833333333,11.0699257279995,31.8409833333333,17.8797414750674,11.941875,0.630625,5.1,1.62
"8;A-1,2,3,4,5,6,7,11,12,13,14,15,16;B","BBBBBBBACCBBBBBB",5.2112040625,2.29452665570168,7.39423666666667,11.1649267604032,31.9830016666667,17.8430696346433,11.7775,0.605,5.27,1.62
"8;A-1,2,3,4,5,6,9,10,11,12,13,14,15;B","BBBBBBCABBBBBBBC",5.7264375,2.67943529483539,6.33800666666667,11.000797300533,29.900555,17.2475643259674,13.2375,0.77375,4.89,1.54
"8;A-1,2,3,4,5,6,9,10,11,12,13,14,16;B","BBBBBBCABBBBBBCB",5.58821770833333,2.58849278267138,6.73814333333333,10.9678832571991,31.0528983333333,17.6614713696252,12.906875,0.73,4.96,1.54
"8;A-1,2,3,4,5,6,9,10,11,12,13,15,16;B","BBBBBBCABBBBBCBB",5.47671822916667,2.50575897994714,6.98944,11.0001267992098,31.4413,17.7623118804363,12.63375,0.690625,4.98,1.54
"8;A-1,2,3,4,5,6,9,10,11,12,14,15,16;B","BBBBBBCABBBBCBBB",5.3810003125,2.42897963600594,7.161335,11.0601642941422,31.688435,17.7980636352174,12.388125,0.653125,5.1,1.55
"8;A-1,2,3,4,5,6,9,10,11,13,14,15,16;B","BBBBBBCABBBCBBBB",5.2986028125,2.35981510832607,7.33258333333333,11.1396551620422,31.8973366666667,17.7894858488128,12.114375,0.61875,5.24,1.58
"8;A-1,2,3,4,5,6,9,10,12,13,14,15,16;B","BBBBBBCABBCBBBBB",5.222589375,2.29650649913385,7.45828833333333,11.1918878682554,32.04709,17.7714864270579,11.873125,0.596875,5.32,1.6
"8;A-1,2,3,4,5,6,9,11,12,13,14,15,16;B","BBBBBBCABCBBBBBB",5.15281895833333,2.23795033240909,7.56625166666667,11.2756203295843,32.1742716666667,17.7416978010767,11.633125,0.57,5.46,1.6
"8;A-1,2,3,4,5,6,10,11,12,13,14,15,16;B","BBBBBBCACBBBBBBB",5.07828833333333,2.1750246498902,7.63889166666667,11.3327414557231,32.2647983333333,17.7172488824094,11.37625,0.55375,5.52,1.6
"8;A-1,2,3,4,5,7,9,10,11,12,13,14,15;B","BBBBBCBABBBBBBBC",5.73968072916667,2.81354799064876,6.45210666666667,11.1332218847924,30.0332766666667,17.1647344762768,13.278125,0.7875,5.12,1.58
"8;A-1,2,3,4,5,7,9,10,11,12,13,14,16;B","BBBBBCBABBBBBBCB",5.60109989583333,2.72051471695962,6.85053333333333,11.0955099164095,31.1798433333333,17.577475356752,12.94875,0.741875,5.19,1.58
"8;A-1,2,3,4,5,7,9,10,11,12,13,15,16;B","BBBBBCBABBBBBCBB",5.4885425,2.63544965610783,7.09959666666667,11.124423950446,31.5623,17.6815885099131,12.671875,0.70375,5.21,1.58
"8;A-1,2,3,4,5,7,9,10,11,12,14,15,16;B","BBBBBCBABBBBCBBB",5.391580625,2.55547053892334,7.26803333333333,11.1807091114841,31.805195,17.7186539367896,12.425,0.665,5.32,1.59
"8;A-1,2,3,4,5,7,9,10,11,13,14,15,16;B","BBBBBCBABBBCBBBB",5.30645677083333,2.48098663127979,7.43465833333333,11.2534986142944,32.0087566666667,17.7116483159924,12.14125,0.63125,5.45,1.62
"8;A-1,2,3,4,5,7,9,10,12,13,14,15,16;B","BBBBBCBABBCBBBBB",5.2277590625,2.41075904554884,7.55731166666667,11.3032568357746,32.1548283333333,17.6963589630537,11.88375,0.60625,5.53,1.64
"8;A-1,2,3,4,5,7,9,11,12,13,14,15,16;B","BBBBBCBABCBBBBBB",5.15451229166667,2.34286253986458,7.66217,11.381522980392,32.2787966666667,17.6677672873158,11.635625,0.578125,5.67,1.65
"8;A-1,2,3,4,5,7,10,11,12,13,14,15,16;B","BBBBBCBACBBBBBBB",5.07718520833333,2.26798782715182,7.73425333333333,11.4365629955383,32.3685766666667,17.6425130677379,11.378125,0.559375,5.73,1.65
"8;A-1,2,3,4,5,9,10,11,12,13,14,15,16;B","BBBBBCCABBBBBBBB",5.12705333333333,2.43717337855976,8.00939833333333,11.7222094924683,32.6756233333333,17.4753897868672,11.47875,0.5675,6.16,1.79
"8;A-1,2,3,4,6,7,9,10,11,12,13,14,15;B","BBBBCBBABBBBBBBC",5.76521958333333,2.95167021138582,6.56036833333333,11.2341219489521,30.1617983333333,17.0565125721102,13.420625,0.80625,5.25,1.61
"8;A-1,2,3,4,6,7,9,10,11,12,13,14,16;B","BBBBCBBABBBBBBCB",5.62568895833333,2.8575238252292,6.95224166666667,11.1935593446415,31.2931683333333,17.4755272400261,13.0925,0.759375,5.32,1.61
"8;A-1,2,3,4,6,7,9,10,11,12,13,15,16;B","BBBBCBBABBBBBCBB",5.5119859375,2.7709615434601,7.19890166666667,11.2218828855991,31.6724066666667,17.5803662024804,12.81625,0.71875,5.35,1.61
"8;A-1,2,3,4,6,7,9,10,11,12,14,15,16;B","BBBBCBBABBBBCBBB",5.41363,2.68875893614129,7.365845,11.2761740953894,31.91295,17.6187922443107,12.560625,0.680625,5.46,1.62
"8;A-1,2,3,4,6,7,9,10,11,13,14,15,16;B","BBBBCBBABBBCBBBB",5.32658770833333,2.61091565103437,7.53086,11.3461501280491,32.1130633333333,17.6136257276829,12.265,0.649375,5.59,1.65
"8;A-1,2,3,4,6,7,9,10,12,13,14,15,16;B","BBBBCBBABBCBBBBB",5.24566927083333,2.53572695241672,7.650065,11.3930845684289,32.2557616666667,17.6008560953423,11.996875,0.62375,5.67,1.67
"8;A-1,2,3,4,6,7,9,11,12,13,14,15,16;B","BBBBCBBABCBBBBBB",5.16860989583333,2.45990264085047,7.75047833333333,11.4669891420099,32.3744866666667,17.5753428132708,11.74,0.5925,5.8,1.68
"8;A-1,2,3,4,6,7,10,11,12,13,14,15,16;B","BBBBCBBACBBBBBBB",5.08773385416667,2.37517075829599,7.82072333333333,11.5204068224227,32.4615566666667,17.5529084726003,11.47,0.57375,5.85,1.68
"8;A-1,2,3,4,6,9,10,11,12,13,14,15,16;B","BBBBCBCABBBBBBBB",5.11216697916667,2.5158685160689,8.0793,11.7875815654595,32.751275,17.3994286024427,11.47625,0.576875,6.22,1.82
"8;A-1,2,3,4,7,9,10,11,12,13,14,15,16;B","BBBBCCBABBBBBBBB",5.18378760416667,2.70756889071181,8.24196166666667,11.9431290554455,32.9316883333333,17.2622664105307,11.809375,0.6025,6.52,1.93
"8;A-1,2,3,5,6,7,9,10,11,12,13,14,15;B","BBBCBBBABBBBBBBC",5.80410791666667,3.07539986294727,6.65789333333333,11.3203987613457,30.2729966666667,16.9485756929474,13.57375,0.82625,5.36,1.6
"8;A-1,2,3,5,6,7,9,10,11,12,13,14,16;B","BBBCBBBABBBBBBCB",5.664215,2.98143932880698,7.04535833333333,11.2774672071955,31.39857,17.3684161204136,13.239375,0.7775,5.43,1.6
"8;A-1,2,3,5,6,7,9,10,11,12,13,15,16;B","BBBCBBBABBBBBCBB",5.54969552083333,2.89454517300014,7.28887833333333,11.3027621634716,31.7730416666667,17.4765687561448,12.949375,0.733125,5.46,1.6
"8;A-1,2,3,5,6,7,9,10,11,12,14,15,16;B","BBBCBBBABBBBCBBB",5.45032520833333,2.81148042809951,7.45348833333333,11.3548991120046,32.010955,17.5160712287568,12.681875,0.6925,5.57,1.61
"8;A-1,2,3,5,6,7,9,10,11,13,14,15,16;B","BBBCBBBABBBCBBBB",5.36160739583333,2.73192932017283,7.61562333333333,11.4216710409814,32.20798,17.5122944473226,12.38875,0.6625,5.7,1.64
"8;A-1,2,3,5,6,7,9,10,12,13,14,15,16;B","BBBCBBBABBCBBBBB",5.27864677083333,2.6540683219753,7.732115,11.4664681174329,32.3479183333333,17.5026404069312,12.109375,0.635625,5.78,1.66
"8;A-1,2,3,5,6,7,9,11,12,13,14,15,16;B","BBBCBBBABCBBBBBB",5.19946333333333,2.57420289975946,7.83061833333333,11.5369647332616,32.463935,17.4788038295816,11.85,0.6025,5.91,1.67
"8;A-1,2,3,5,6,7,10,11,12,13,14,15,16;B","BBBCBBBACBBBBBBB",5.11622552083333,2.48373843962958,7.90029333333333,11.5883840154473,32.5495533333333,17.4576867881859,11.569375,0.583125,5.95,1.67
"8;A-1,2,3,5,6,9,10,11,12,13,14,15,16;B","BBBCBBCABBBBBBBB",5.12562552083333,2.60233666318794,8.15004333333333,11.8438090542168,32.830025,17.3124132213814,11.51625,0.585625,6.3,1.81
"8;A-1,2,3,5,7,9,10,11,12,13,14,15,16;B","BBBCBCBABBBBBBBB",5.18081083333333,2.78262467606175,8.304875,11.9932618923067,33.0019116666667,17.1835118197338,11.8,0.6075,6.58,1.94
"8;A-1,2,3,6,7,9,10,11,12,13,14,15,16;B","BBBCCBBABBBBBBBB",5.24293666666667,2.93311654474068,8.42835333333333,12.1163583354707,33.1379416666667,17.0617957486118,12.0225,0.631875,6.76,2.01
"8;A-1,2,4,5,6,7,9,10,11,12,13,14,15;B","BBCBBBBABBBBBBBC",5.86529614583334,3.1940782096801,6.75605833333333,11.4432640952523,30.3872716666667,16.8200654817668,13.814375,0.859375,5.53,1.63
"8;A-1,2,4,5,6,7,9,10,11,12,13,14,16;B","BBCBBBBABBBBBBCB",5.725021875,3.10104014136995,7.14273166666667,11.3972764212957,31.5067433333333,17.2431799650918,13.46625,0.8075,5.6,1.63
"8;A-1,2,4,5,6,7,9,10,11,12,13,15,16;B","BBCBBBBABBBBBCBB",5.6102865625,3.01479851555158,7.38638,11.4196984394004,31.8816016666667,17.3501034666888,13.16125,0.758125,5.63,1.63
"8;A-1,2,4,5,6,7,9,10,11,12,14,15,16;B","BBCBBBBABBBBCBBB",5.50983645833333,2.93175529638935,7.549235,11.4696040429485,32.116475,17.3925479590524,12.89,0.71625,5.74,1.64
"8;A-1,2,4,5,6,7,9,10,11,13,14,15,16;B","BBCBBBBABBBCBBBB",5.419811875,2.85159035740369,7.70896833333333,11.5336416614468,32.3106366666667,17.3915059161462,12.595,0.684375,5.87,1.67
"8;A-1,2,4,5,6,7,9,10,12,13,14,15,16;B","BBCBBBBABBCBBBBB",5.33518645833333,2.77240720816892,7.82304333333333,11.5773299150359,32.4479233333333,17.3835523117846,12.30375,0.6525,5.94,1.69
"8;A-1,2,4,5,6,7,9,11,12,13,14,15,16;B","BBCBBBBABCBBBBBB",5.25445114583333,2.69045564083971,7.92072666666667,11.6455128450598,32.562515,17.3605775003439,12.038125,0.619375,6.07,1.7
"8;A-1,2,4,5,6,7,10,11,12,13,14,15,16;B","BBCBBBBACBBBBBBB",5.16952447916667,2.5970558476931,7.98856666666667,11.6951581959882,32.645855,17.3414316493678,11.76,0.59625,6.11,1.7
"8;A-1,2,4,5,6,9,10,11,12,13,14,15,16;B","BBCBBBCABBBBBBBB",5.16617583333333,2.69676317486044,8.22950833333333,11.9364065064949,32.9159083333333,17.2067506410686,11.66125,0.59125,6.45,1.84
"8;A-1,2,4,5,7,9,10,11,12,13,14,15,16;B","BBCBBCBABBBBBBBB",5.20942770833333,2.86462331178321,8.375035,12.0780508125243,33.077735,17.0886300205928,11.901875,0.615,6.71,1.97
"8;A-1,2,4,6,7,9,10,11,12,13,14,15,16;B","BBCBCBBABBBBBBBB",5.25268322916667,3.0064199176191,8.48868,12.1875029341234,33.2031016666667,16.9792912637248,12.071875,0.64,6.88,2.04
"8;A-1,2,5,6,7,9,10,11,12,13,14,15,16;B","BBCCBBBABBBBBBBB",5.339311875,3.14355578630343,8.62253166666667,12.3458755809625,33.3470316666667,16.828801600094,12.379375,0.67375,7.23,2.16
"8;A-1,3,4,5,6,7,9,10,11,12,13,14,15;B","BCBBBBBABBBBBBBC",5.962185625,3.30038952921777,6.85377166666667,11.5561634908435,30.500455,16.6656495035374,14.145,0.909375,5.67,1.7
"8;A-1,3,4,5,6,7,9,10,11,12,13,14,16;B","BCBBBBBABBBBBBCB",5.8216046875,3.20958067830503,7.24006,11.5067685898279,31.61502,17.0928891006641,13.805625,0.855,5.74,1.7
"8;A-1,3,4,5,6,7,9,10,11,12,13,15,16;B","BCBBBBBABBBBBCBB",5.706161875,3.12485537419295,7.48254833333333,11.5260656719882,31.9869616666667,17.2022918522415,13.499375,0.806875,5.77,1.7
"8;A-1,3,4,5,6,7,9,10,11,12,14,15,16;B","BCBBBBBABBBBCBBB",5.604871875,3.0428672037357,7.64391666666667,11.5742442194048,32.2195966666667,17.2464874440892,13.23625,0.761875,5.88,1.71
"8;A-1,3,4,5,6,7,9,10,11,13,14,15,16;B","BCBBBBBABBBCBBBB",5.51372875,2.9631532596036,7.80218,11.6357362372726,32.4117316666667,17.2471738218383,12.93375,0.73,6.01,1.74
"8;A-1,3,4,5,6,7,9,10,12,13,14,15,16;B","BCBBBBBABBCBBBBB",5.42771229166667,2.88371121932375,7.91473666666667,11.676847240783,32.5472183333333,17.2407802854658,12.635625,0.69625,6.08,1.76
"8;A-1,3,4,5,6,7,9,11,12,13,14,15,16;B","BCBBBBBABCBBBBBB",5.3455025,2.80074287082777,8.01234166666667,11.7434927421245,32.6607566666667,17.2180872870619,12.37375,0.664375,6.21,1.77
"8;A-1,3,4,5,6,7,10,11,12,13,14,15,16;B","BCBBBBBACBBBBBBB",5.25887510416667,2.7055720561251,8.07944166666667,11.7919885178137,32.7432866666667,17.1995160361405,12.096875,0.639375,6.25,1.77
"8;A-1,3,4,5,6,9,10,11,12,13,14,15,16;B","BCBBBBCABBBBBBBB",5.24539072916667,2.78927363005915,8.313645,12.0278471024124,33.0055216666667,17.07401746552,11.9525,0.629375,6.58,1.9
"8;A-1,3,4,5,7,9,10,11,12,13,14,15,16;B","BCBBBCBABBBBBBBB",5.28040604166667,2.9458698578705,8.45228333333333,12.1563386734404,33.1605116666667,16.9640803851182,12.15375,0.65,6.8,2.01
"8;A-1,3,4,6,7,9,10,11,12,13,14,15,16;B","BCBBCBBABBBBBBBB",5.31262604166667,3.07915198781483,8.560225,12.2593516224525,33.27963,16.8623760198735,12.2825,0.6725,6.95,2.09
"8;A-1,3,5,6,7,9,10,11,12,13,14,15,16;B","BCBCBBBABBBBBBBB",5.37873645833333,3.21223971055935,8.68241,12.4017699289467,33.4125266666667,16.7264813441439,12.5175,0.699375,7.3,2.19
"8;A-1,4,5,6,7,9,10,11,12,13,14,15,16;B","BCCBBBBABBBBBBBB",5.48302322916667,3.33042195928259,8.80402166666667,12.538695755265,33.5464766666667,16.5609667318208,12.80625,0.760625,7.49,2.3
"8;A-2,3,4,5,6,7,9,10,11,12,13,14,15;B","CBBBBBBABBBBBBBC",6.09557614583333,3.35876240603665,6.942345,11.6615057251672,30.606385,16.4987242299622,14.538125,0.96125,5.73,1.75
"8;A-2,3,4,5,6,7,9,10,11,12,13,14,16;B","CBBBBBBABBBBBBCB",5.95460364583333,3.27072119208085,7.32773666666667,11.6097327101021,31.714685,16.9330826975141,14.195,0.90625,5.8,1.75
"8;A-2,3,4,5,6,7,9,10,11,12,13,15,16;B","CBBBBBBABBBBBCBB",5.83833208333334,3.18792499988086,7.569155,11.626952927739,32.0839866666667,17.0457688528744,13.88125,0.854375,5.83,1.75
"8;A-2,3,4,5,6,7,9,10,11,12,14,15,16;B","CBBBBBBABBBBCBBB",5.73584447916667,3.10707871150609,7.72802166666667,11.6726391035668,32.3125416666667,17.095886194578,13.609375,0.8075,5.94,1.76
"8;A-2,3,4,5,6,7,9,10,11,13,14,15,16;B","CBBBBBBABBBCBBBB",5.64349364583333,3.02791590206086,7.883385,11.7315130419662,32.5019066666667,17.100024720718,13.309375,0.775625,6.07,1.79
"8;A-2,3,4,5,6,7,9,10,12,13,14,15,16;B","CBBBBBBABBCBBBBB",5.55623645833333,2.94855127047899,7.99407333333333,11.7711983713147,32.63532,17.0963067984285,13.00375,0.739375,6.14,1.81
"8;A-2,3,4,5,6,7,9,11,12,13,14,15,16;B","CBBBBBBABCBBBBBB",5.47260822916667,2.86506441988538,8.08979166666667,11.8367176684155,32.74711,17.0757618629773,12.735,0.705625,6.28,1.82
"8;A-2,3,4,5,6,7,10,11,12,13,14,15,16;B","CBBBBBBACBBBBBBB",5.38449791666667,2.76919790956418,8.155795,11.8825941329267,32.8284983333333,17.0584618082194,12.45125,0.6775,6.32,1.82
"8;A-2,3,4,5,6,9,10,11,12,13,14,15,16;B","CBBBBBCABBBBBBBB",5.36483291666667,2.84272016588438,8.387695,12.1111230872238,33.0871883333333,16.9365689498322,12.290625,0.665625,6.65,1.95
"8;A-2,3,4,5,7,9,10,11,12,13,14,15,16;B","CBBBBCBABBBBBBBB",5.39345,2.9912362040803,8.52208,12.233922916062,33.2376816666667,16.8326499031907,12.4675,0.681875,6.87,2.06
"8;A-2,3,4,6,7,9,10,11,12,13,14,15,16;B","CBBBCBBABBBBBBBB",5.41621666666667,3.11765043295279,8.6259,12.332745475449,33.35221,16.7375834777562,12.553125,0.701875,7.02,2.13
"8;A-2,3,5,6,7,9,10,11,12,13,14,15,16;B","CBBCBBBABBBBBBBB",5.4676625,3.24511068733633,8.740015,12.4605198685369,33.476545,16.6149538971523,12.745625,0.721875,7.35,2.23
"8;A-2,4,5,6,7,9,10,11,12,13,14,15,16;B","CBCBBBBABBBBBBBB",5.55042041666667,3.3646424510273,8.85356333333333,12.5872582505182,33.6013316666667,16.4639968843266,12.991875,0.774375,7.52,2.34
"8;A-3,4,5,6,7,9,10,11,12,13,14,15,16;B","CCBBBBBABBBBBBBB",5.67189229166667,3.44942787284677,8.95617666666667,12.6976870652809,33.7121433333333,16.3065954444635,13.38625,0.82375,7.73,2.4
"9;A-1,2,3,4,5,6,7,8,10,11,12,13,14;B","BBBBBBBBABBBBBCC",6.26413427083333,3.13975099170171,5.55247333333333,10.6248909924936,28.67292,17.2043650427613,14.908125,1.035,4.36,1.48
"9;A-1,2,3,4,5,6,7,8,10,11,12,13,15;B","BBBBBBBBABBBBCBC",6.13892989583333,3.04530077688781,5.70760666666667,10.6436188718772,28.995435,17.2946988848078,14.555625,0.980625,4.39,1.48
"9;A-1,2,3,4,5,6,7,8,10,11,12,13,16;B","BBBBBBBBABBBBCCB",6.01233145833333,3.02776732965575,6.1644,10.6302838777909,30.33372,17.7428428536995,14.26625,0.93625,4.47,1.48
"9;A-1,2,3,4,5,6,7,8,10,11,12,14,15;B","BBBBBBBBABBBCBBC",6.03376635416666,2.95429797678652,5.84293833333333,10.6831079350191,29.2363983333333,17.3464067148255,14.2125,0.93875,4.49,1.49
"9;A-1,2,3,4,5,6,7,8,10,11,12,14,16;B","BBBBBBBBABBBCBCB",5.9018959375,2.92073797289974,6.273335,10.6645382235183,30.4903316666667,17.7741054108398,13.904375,0.89375,4.57,1.49
"9;A-1,2,3,4,5,6,7,8,10,11,12,15,16;B","BBBBBBBBABBBCCBB",5.80479385416667,2.89409507577122,6.56309,10.7125266356279,30.9358383333333,17.8696991636934,13.64125,0.860625,4.61,1.5
"9;A-1,2,3,4,5,6,7,8,10,11,13,14,15;B","BBBBBBBBABBCBBBC",5.9320371875,2.85717308403278,5.946295,10.7397993575713,29.388065,17.3694637852914,13.90625,0.896875,4.56,1.51
"9;A-1,2,3,4,5,6,7,8,10,11,13,14,16;B","BBBBBBBBABBCBBCB",5.79841677083333,2.80983352384815,6.36708,10.7191588200838,30.6139983333333,17.7858621222096,13.58625,0.851875,4.64,1.51
"9;A-1,2,3,4,5,6,7,8,10,11,13,15,16;B","BBBBBBBBABBCBCBB",5.69629322916667,2.76948532441522,6.644485,10.7617094855631,31.0399416666667,17.88336961207,13.303125,0.816875,4.68,1.51
"9;A-1,2,3,4,5,6,7,8,10,11,14,15,16;B","BBBBBBBBABBCCBBB",5.61275479166667,2.7386400312271,6.83234166666667,10.8353813799467,31.3130883333333,17.919128139901,13.073125,0.77625,4.82,1.52
"9;A-1,2,3,4,5,6,7,8,10,12,13,14,15;B","BBBBBBBBABCBBBBC",5.84123729166667,2.75674132849899,6.05762,10.8052596487537,29.542895,17.3633021477166,13.5875,0.864375,4.63,1.52
