"Policy","Rule_name","mean.wait","sd.wait","mean.OT","sd.OT","mean.Idle","sd.Idle","excess.wait.rate","extreme.wait.rate","excess.OT.rate","extreme.OT.rate"
"4,5,6,7,9,12;A","BBBAAAABABBABBBB",6.07026229166667,3.11957223110102,6.373035,10.9341110422325,31.023915,17.5935891775862,14.494375,0.976875,4.88,1.48
"4,5,6,7,9,13;A","BBBAAAABABBBABBB",5.9884753125,3.05894289855942,6.52986166666667,10.9987254617341,31.2217216666667,17.5879255516248,14.251875,0.94125,5,1.49
"4,5,6,7,9,14;A","BBBAAAABABBBBABB",5.89628666666667,3.0108860443442,6.73782333333333,11.0721935354684,31.51084,17.6370895548266,13.993125,0.9,5.09,1.5
"4,5,6,7,9,15;A","BBBAAAABABBBBBAB",5.79216916666667,2.97141182722188,7.02433166666667,11.114708315995,31.9455783333333,17.754741678263,13.709375,0.87125,5.15,1.51
"4,5,6,7,9,16;A","BBBAAAABABBBBBBA",5.65827614583333,2.92466441676348,7.45228,11.1017805893841,32.7215833333333,18.0743698614573,13.3525,0.83875,5.24,1.51
"4,5,6,7,10,11;A","BBBAAAABBAABBBBB",6.09359333333333,3.16813155527945,6.34716666666667,10.9226869574363,30.99626,17.57583516775,14.588125,0.979375,4.92,1.48
"4,5,6,7,10,12;A","BBBAAAABBABABBBB",6.00071291666667,3.06423660151513,6.43947833333333,10.9715591315788,31.1095866666667,17.5709865070315,14.28625,0.945,4.97,1.48
"4,5,6,7,10,13;A","BBBAAAABBABBABBB",5.91579354166667,2.99185537786727,6.59034666666667,11.0312677008925,31.30059,17.5680111641767,14.015,0.91,5.09,1.48
"4,5,6,7,10,14;A","BBBAAAABBABBBABB",5.82137875,2.93413579867089,6.79342666666667,11.1003961868112,31.5840533333333,17.6177755981777,13.74875,0.86875,5.16,1.49
"4,5,6,7,10,15;A","BBBAAAABBABBBBAB",5.71642125,2.88659384620887,7.07879333333333,11.1414325573165,32.0156933333333,17.733936423719,13.4625,0.84,5.22,1.51
"4,5,6,7,10,16;A","BBBAAAABBABBBBBA",5.58208208333333,2.83108378408651,7.50460166666667,11.1275963124302,32.78456,18.051175784758,13.108125,0.808125,5.31,1.51
"4,5,6,7,11,12;A","BBBAAAABBBAABBBB",5.94402572916667,3.0495057100909,6.57181333333333,11.0568454942601,31.2673666666667,17.5505409648482,14.138125,0.923125,5.07,1.49
"4,5,6,7,11,13;A","BBBAAAABBBABABBB",5.85413166666667,2.96008738559392,6.71641166666667,11.1127791960432,31.4499283333333,17.5469246175662,13.85,0.8875,5.18,1.49
"4,5,6,7,11,14;A","BBBAAAABBBABBABB",5.75647270833333,2.88927669108441,6.90636166666667,11.1751314718582,31.7204416666667,17.5959312440597,13.55875,0.84625,5.25,1.5
"4,5,6,7,11,15;A","BBBAAAABBBABBBAB",5.65041270833333,2.8312204415652,7.187495,11.2102742413599,32.14601,17.7066491908238,13.25875,0.81625,5.3,1.52
"4,5,6,7,11,16;A","BBBAAAABBBABBBBA",5.51557364583333,2.76438849135628,7.60746333333333,11.1931012217912,32.9068783333333,18.0188052617738,12.895,0.780625,5.39,1.52
"4,5,6,7,12,13;A","BBBAAAABBBBAABBB",5.7941271875,2.95849529044291,6.87893333333333,11.1964140860642,31.6508766666667,17.5423543328682,13.7,0.8625,5.31,1.5
"4,5,6,7,12,14;A","BBBAAAABBBBABABB",5.69021864583333,2.86786346745429,7.05553833333333,11.2507629735968,31.900255,17.5900063219461,13.38125,0.823125,5.37,1.51
"4,5,6,7,12,15;A","BBBAAAABBBBABBAB",5.58221229166667,2.79622610679577,7.32832666666667,11.2851331366464,32.3132716666667,17.6965819647866,13.066875,0.79375,5.42,1.53
"4,5,6,7,12,16;A","BBBAAAABBBBABBBA",5.4464940625,2.71591824738631,7.73951333333333,11.2646568992183,33.0600733333333,18.0019053188736,12.69875,0.7575,5.51,1.53
"4,5,6,7,13,14;A","BBBAAAABBBBBAABB",5.62106927083333,2.87036294753204,7.27040333333333,11.3446408107456,32.1704116666667,17.5973751889844,13.196875,0.79875,5.45,1.54
"4,5,6,7,13,15;A","BBBAAAABBBBBABAB",5.50831645833333,2.77741459024101,7.52351333333333,11.3702103401987,32.5563966666667,17.6965757364318,12.86625,0.7675,5.49,1.56
"4,5,6,7,13,16;A","BBBAAAABBBBBABBA",5.3707721875,2.67888096180384,7.91992833333333,11.3429719342706,33.2739816666667,17.9983716220537,12.475625,0.730625,5.59,1.56
"4,5,6,7,14,15;A","BBBAAAABBBBBBAAB",5.42548822916667,2.77338900826618,7.783145,11.4563780691485,32.9013916666667,17.7494538573895,12.64125,0.73875,5.72,1.61
"4,5,6,7,14,16;A","BBBAAAABBBBBBABA",5.28466072916667,2.64954538128651,8.15854,11.4242592341655,33.566445,18.0396152452015,12.2475,0.70125,5.78,1.61
"4,5,6,7,15,16;A","BBBAAAABBBBBBBAA",5.17892822916667,2.61941048548279,8.49910166666667,11.4878398651466,34.0020033333333,18.1361460508324,11.94375,0.674375,5.98,1.62
"4,5,6,8,9,10;A","BBBAAABAAABBBBBB",6.20149489583333,3.32270623019581,6.26678166666667,10.8999584750292,30.8950566666667,17.5712810748355,14.950625,1.044375,4.8,1.48
"4,5,6,8,9,11;A","BBBAAABAABABBBBB",6.1073821875,3.19411641588056,6.32992833333333,10.9343835678173,30.9749933333333,17.5566198243451,14.621875,0.99625,4.86,1.5
"4,5,6,8,9,12;A","BBBAAABAABBABBBB",6.0188628125,3.09961694319211,6.42758333333333,10.9843034769726,31.0931366666667,17.5538093148253,14.3425,0.959375,4.91,1.5
"4,5,6,8,9,13;A","BBBAAABAABBBABBB",5.9348715625,3.03168866734516,6.580285,11.0449627643917,31.28505,17.5515591313853,14.094375,0.920625,5.03,1.51
"4,5,6,8,9,14;A","BBBAAABAABBBBABB",5.84142416666667,2.97729637961455,6.78524666666667,11.1171685011384,31.571045,17.6018889581872,13.82625,0.876875,5.12,1.52
"4,5,6,8,9,15;A","BBBAAABAABBBBBAB",5.73675010416667,2.93217749109514,7.07169833333333,11.159583910865,32.0028833333333,17.7199108769857,13.54375,0.849375,5.18,1.53
"4,5,6,8,9,16;A","BBBAAABAABBBBBBA",5.60259,2.87920119031316,7.49685833333333,11.1443460738511,32.774615,18.040481136506,13.186875,0.816875,5.26,1.53
"4,5,6,8,10,11;A","BBBAAABABAABBBBB",6.03854739583333,3.14356337384162,6.39903,10.9735706174162,31.0639216666667,17.5377632102188,14.403125,0.961875,4.95,1.5
"4,5,6,8,10,12;A","BBBAAABABABABBBB",5.94389458333333,3.02987354330571,6.49048333333333,11.0214692426662,31.1745716666667,17.5330807424044,14.101875,0.92625,5,1.5
"4,5,6,8,10,13;A","BBBAAABABABBABBB",5.85744635416667,2.94987121625656,6.639165,11.0791752725915,31.3620583333333,17.5324800717319,13.829375,0.888125,5.12,1.5
"4,5,6,8,10,14;A","BBBAAABABABBBABB",5.7617653125,2.88504845168655,6.839235,11.1474047076813,31.6423483333333,17.5834182612671,13.55375,0.845,5.19,1.51
"4,5,6,8,10,15;A","BBBAAABABABBBBAB",5.6563359375,2.83123585220116,7.12452333333333,11.1883450549304,32.071575,17.6993581615448,13.27125,0.818125,5.25,1.53
"4,5,6,8,10,16;A","BBBAAABABABBBBBA",5.52177302083333,2.76860444238303,7.54788833333333,11.17220946792,32.8368616666667,18.0175366955317,12.9175,0.785625,5.33,1.53
"4,5,6,8,11,12;A","BBBAAABABBAABBBB",5.88281510416667,3.00514110960906,6.61869833333333,11.102882464578,31.3282766666667,17.516343461752,13.933125,0.90375,5.09,1.51
"4,5,6,8,11,13;A","BBBAAABABBABABBB",5.7914034375,2.90736255957968,6.76122333333333,11.1576900809076,31.507125,17.5157362035547,13.645,0.865,5.2,1.51
"4,5,6,8,11,14;A","BBBAAABABBABBABB",5.69261677083333,2.82882518702628,6.94910833333333,11.2194773897895,31.775515,17.5649439071185,13.34375,0.821875,5.27,1.52
"4,5,6,8,11,15;A","BBBAAABABBABBBAB",5.58607666666667,2.76384165703411,7.230195,11.254547934907,32.1988,17.6755307102072,13.046875,0.79375,5.32,1.54
"4,5,6,8,11,16;A","BBBAAABABBABBBBA",5.45099854166667,2.68904389690461,7.64798833333333,11.2360183988185,32.9558433333333,17.9887929886761,12.685,0.756875,5.41,1.54
"4,5,6,8,12,13;A","BBBAAABABBBAABBB",5.72973260416667,2.89974290713747,6.92399333333333,11.2400315408698,31.7078966666667,17.5108906222044,13.49375,0.84,5.33,1.52
